,PETR4.SA,VALE3.SA,ITUB4.SA,ABEV3.SA
2021-12-24,32.77593223273998,47.52329674187857,39.41679426601994,47.880879229001145
2021-12-25,32.229691012927276,48.20943105323092,40.55533957020772,45.76047428502279
2021-12-26,33.70888276273902,47.643272203491286,39.30182660926471,45.949475307725486
2021-12-27,33.27803806425381,47.704260306270186,39.462760401040114,46.400384471997135
2021-12-28,33.67244992396097,48.209011420367894,40.3244258305423,47.19660152411427
2021-12-29,32.42086806939033,47.57866882844038,39.303781072649215,46.5145390869351
2021-12-30,33.12040297524258,48.03876356645373,40.08110288314887,47.72871726903663
2021-12-31,31.543256482816705,46.50473608070276,40.00307721107904,48.06772638160757
2022-01-01,32.98710419567887,48.52762974226848,39.84732424128684,47.660085790053806
2022-01-02,32.37274842012065,48.31653920397862,38.83072351498176,48.610623011253246
2022-01-03,31.592672103935403,47.52120264413212,40.698199288515106,47.47434255085614
2022-01-04,33.13443960946722,48.93685749192746,41.47778663960695,45.93412000478794
2022-01-05,31.288331046283883,49.198132816718015,39.71932537784683,48.350854692980214
2022-01-06,31.217000870042998,46.738034118720336,38.877201329135204,46.49481983049319
2022-01-07,32.68616914203911,47.545097889884836,39.72368774690963,47.91167093419197
2022-01-08,32.816689842909256,47.531635254769384,40.47936966374473,48.527973126837
2022-01-09,33.07052789246872,47.35967820958593,39.20101802377497,47.47138547553515
2022-01-10,32.91755986456394,49.05835340570222,39.580536467901226,45.629098968461626
2022-01-11,33.38887749541385,48.064333380214805,39.94683279593335,46.16501299501732
2022-01-12,32.8807472855475,47.98879497548403,40.62471013977129,48.264151005133414
2022-01-13,32.33612284984699,46.30382129656607,40.27959897835499,46.85467880679724
2022-01-14,32.369207129403755,48.842064659255264,40.306465816595974,47.081281651042694
2022-01-15,32.22898060318337,47.026290650269594,39.314346702497645,47.71274341231895
2022-01-16,32.59862409510019,48.272221970340155,39.96527257576785,47.646855572667036
2022-01-17,31.690413323872942,48.474671280855596,39.06756270728031,47.24710607747306
2022-01-18,32.6182554878406,49.512675023398145,40.30523834202456,46.781517702705365
2022-01-19,32.33617011969366,46.92931447310778,40.54187415342958,46.67655121814121
2022-01-20,32.56613916036189,45.270857272375025,40.0615017842134,47.77055106101822
2022-01-21,32.56329682340025,48.35533419163916,39.324770891417714,47.47727537637229
2022-01-22,30.786515117289227,49.908772645596436,39.44876360602753,46.70741261919448
2022-01-23,31.787997263371658,49.35966643295976,41.03873626232992,47.960755079721686
2022-01-24,32.29760398474093,48.35892881303333,39.32036779760128,46.814237197719365
2022-01-25,32.32738948172043,47.67478187721497,40.42676770839104,46.127327168489785
2022-01-26,32.52712100368192,48.92203287956522,39.85648570880101,46.20775547331501
2022-01-27,32.550435824971316,47.195527174301105,39.316403379086026,45.994162309511786
2022-01-28,33.333999510715195,48.58914323467334,38.50825093291901,46.65244966703941
2022-01-29,32.54805454345522,48.61067704940735,39.73885042105694,48.063968543922
2022-01-30,32.13753895907574,49.14011670789388,39.63777719038362,46.13801157865635
2022-01-31,31.298016687773433,50.77575090749162,40.99537414212068,47.067306232030504
2022-02-01,31.44341263781165,48.48235460351669,38.87150142311497,46.26525108150551
2022-02-02,32.675936240872396,47.60518311551598,41.37337497854135,46.63251810325133
2022-02-03,33.01292404305874,48.06627776100965,39.845984399672886,45.449447293031845
2022-02-04,33.3214679812614,46.37523618016437,39.840394953208985,46.65832837601728
2022-02-05,31.77836715972173,47.40784477376332,39.06398392967716,46.677997720905424
2022-02-06,32.11506502421421,47.678130746287295,39.7809684534718,47.3641184725013
2022-02-07,32.46634319752853,47.561676571472404,39.902420349036106,47.060167808724046
2022-02-08,33.63594041407077,48.210432561427204,40.26727480184651,45.71529203617967
2022-02-09,32.37657664520891,47.262760640407144,38.739925539806734,47.861539614366244
2022-02-10,33.30698795883416,49.13728116627016,40.63253822398882,47.033150365634306
2022-02-11,32.40595653877539,48.04862703650254,39.797378911284966,47.01734821619048
2022-02-12,33.042202165281104,48.03490821936557,39.989999918471426,46.81726478992649
2022-02-13,32.95700752639662,47.72238290693456,39.32691402151299,46.33353970686032
2022-02-14,32.39474422585824,48.18559778172886,38.76090081984629,47.023061828717594
2022-02-15,31.620516537071,48.82987191968835,39.553917940949106,47.262366138134745
2022-02-16,32.10660389421265,47.18876280189482,39.64204384191194,45.16273574960202
2022-02-17,33.24785114709133,47.387472143988994,38.38766947425624,46.29870832374773
2022-02-18,32.84814054653319,47.72714518531438,40.118805345260895,46.5632060687696
2022-02-19,31.992929894339717,46.71536592641288,40.278138134068385,47.04241457394715
2022-02-20,32.050455675649246,47.22221891091209,38.901871384876294,47.92388806125109
2022-02-21,31.145159566404626,47.55168548637658,38.66652647161371,46.067336952628274
2022-02-22,33.20984512938694,48.856998977369315,39.23747575009897,46.32336706996994
2022-02-23,32.845200098439676,48.26258063271058,39.49600588557059,46.307555521832285
2022-02-24,32.17807301808994,48.193998904865,39.26512719199693,46.03297581473551
2022-02-25,32.39652909017538,48.829051998769785,39.42569199835505,46.460251799669884
2022-02-26,30.85208782806935,47.870613629806094,39.64953480079103,47.51436284058167
2022-02-27,31.947785493680517,48.380865556468784,38.38241268686539,45.79075426985182
2022-02-28,33.13308622730331,47.90186594589891,38.47326441703217,47.18889159941938
2022-03-01,32.9030224479018,48.25846314546993,37.3024397706766,45.17735995441527
2022-03-02,32.4790520325519,47.43647423189464,40.22204205493897,46.254120154137006
2022-03-03,32.25412288138567,45.63786811272765,39.483232299906426,46.47309504199552
2022-03-04,32.78270999912464,47.87138587363431,40.306419996527076,48.36663193481338
2022-03-05,32.08103185377319,49.38110429372808,38.56510614188628,46.525615528220754
2022-03-06,31.180358247550664,48.90083355921811,39.49206721312642,44.70646134217225
2022-03-07,32.2617042167026,48.94008834097242,39.644835192437625,44.898609545058136
2022-03-08,32.5294270679536,49.204130782612175,39.02693444206498,46.82083244768333
2022-03-09,32.99958406504751,48.09341919517203,38.23770660168279,47.370424398176986
2022-03-10,31.329970578314708,48.2008517898708,40.87005822054305,47.14725259724618
2022-03-11,32.19076953810922,47.412878459892816,40.595740472195295,46.9530869018179
2022-03-12,32.2235788060586,47.70796733059444,39.17745867803537,47.89595843235045
2022-03-13,31.5566764524779,48.61475053128082,39.89144400209638,46.29003541868097
2022-03-14,32.59480836244872,49.188564059274356,39.100446627510145,47.64943573883089
2022-03-15,32.766566439395376,47.8889775201639,38.695981311172545,45.263602142954056
2022-03-16,32.0922286783616,47.59131279015877,40.95108465284726,45.95475905880922
2022-03-17,33.624947834194316,48.032770954934115,38.17581160702171,45.105569109523884
2022-03-18,32.07927258302019,48.620142839129144,39.27247747507226,46.55894961519117
2022-03-19,31.999388604902776,46.640153649480816,39.571508312571886,46.77977974703489
2022-03-20,31.98384552430948,45.817784092688264,40.82628389892007,46.93640664135247
2022-03-21,31.765690291851655,47.5174524244015,40.22844171925874,46.8922318710344
2022-03-22,31.936796033284097,46.87244357942602,38.182478548759434,45.96154591049149
2022-03-23,31.369709741787684,47.57012501536117,39.52012365824756,46.66497811215881
2022-03-24,32.184778271075785,47.926241768883685,39.54427895300799,45.43394464992803
2022-03-25,32.35170166383049,47.636145955433875,39.350520477613905,48.14774304922897
2022-03-26,30.82863893011173,49.4937534005503,40.03346599054538,46.576764767938045
2022-03-27,32.25704200891563,48.40765060673306,38.418949540884576,46.4083279329709
2022-03-28,32.35611079435379,48.38960624226921,39.22408906260972,48.38270487646656
2022-03-29,32.66980848301569,48.70992165872859,39.93934209270956,45.70972816059604
2022-03-30,33.12585326474852,47.007061900092864,40.10636535748111,45.827907605369475
2022-03-31,32.900795924497935,49.131466527068305,39.68967250586826,45.8637227377204
2022-04-01,31.945381216804112,48.056797869359926,39.34692308255474,46.84596369850268
2022-04-02,31.87551284278246,48.790904865243256,39.48882485244035,47.32774795525887
2022-04-03,32.74128499677371,47.106715129578525,40.18395484064153,47.62853100531327
2022-04-04,32.01150384071091,46.64764835478949,39.627082109302364,49.37370538975856
2022-04-05,31.57319011985105,48.96273725992052,38.77517071882643,44.815273928560266
2022-04-06,33.93373043656101,48.543603986384355,38.630101431392156,47.533095519978716
2022-04-07,32.186157459448104,47.31086415504198,38.4336643020946,46.438328862776515
2022-04-08,31.986817353240447,47.35281070935166,40.79718414630999,46.420793309322
2022-04-09,30.97068034035113,49.30372838817896,40.28789578286844,46.39964874453952
2022-04-10,32.967567346649005,47.06352617866428,39.56612494344307,46.13642387437249
2022-04-11,31.772713910743065,49.82941081602446,39.29763847907514,48.60583895592554
2022-04-12,32.44508657441539,47.36710805029743,39.211015592523225,47.818745901504066
2022-04-13,33.0676937312221,48.87607201911207,40.55437295093097,47.053668875713896
2022-04-14,31.80658831631854,47.947334203830856,41.21336553474384,48.32456731006258
2022-04-15,32.50265933050638,48.86628066209483,39.215441154160885,45.62096118083624
2022-04-16,33.455782568963144,47.76238354009671,40.62109363269874,45.805484734510706
2022-04-17,30.860588748100938,48.14619804104985,39.743035780604956,45.0141195074774
2022-04-18,31.9461464939194,48.35743636754902,39.56126948526315,46.42919145068079
2022-04-19,31.893439261539896,47.35526145672535,40.946158706807104,47.25895664290014
2022-04-20,32.37197011393903,49.065407849514536,39.745025162563984,47.216210062717025
2022-04-21,32.47214585988157,47.85816209092872,40.00162326463138,47.27359807389765
2022-04-22,31.81815222716788,48.14905734302147,39.974503381326876,45.806248801280084
2022-04-23,32.09382346644761,47.41737441312051,38.4855650399434,47.92128221556247
2022-04-24,32.02553102542478,45.904461197496886,40.02988659500214,47.40030528227476
2022-04-25,32.31170069694973,48.22819342571631,39.360099972748316,47.8827503094359
2022-04-26,32.694008251723496,50.778856304212674,38.684436646393294,45.4041444527313
2022-04-27,33.157255627836264,49.2078826808857,39.42060408195112,47.51118911728973
2022-04-28,33.262129852775494,48.4396967678421,39.42621080301604,46.102125575145394
2022-04-29,33.00925156657832,48.21738116684033,40.684636179531395,46.86733799294865
2022-04-30,32.01899831838955,48.51063742189909,39.0196277687851,47.766989139518635
2022-05-01,32.599586254336586,49.03729477940312,39.25170502602185,47.36098492175365
2022-05-02,34.16755669777578,47.36877293353656,40.086045069238025,46.480686340278915
2022-05-03,33.287348890137,49.621402698873844,38.84763351317069,47.3107780029683
2022-05-04,32.34465374132626,49.24838283587344,39.39497868849637,45.86508238852915
2022-05-05,33.68062188120934,49.26706960204838,38.601951947787924,48.42863530902711
2022-05-06,32.40039302437517,49.01042023015095,40.687044880878666,47.156185892752006
2022-05-07,32.22746407125082,48.61814238115668,39.72105105072581,48.42999069957181
2022-05-08,33.59127174095901,49.2713781009109,39.96324613905996,46.88230628414896
2022-05-09,31.828872137768048,49.20869291422737,40.72401371172177,46.90095022900537
2022-05-10,31.443742025083143,48.3025740983925,39.42359255164737,46.68813340001997
2022-05-11,33.3265992179457,48.10482529124167,39.7661619796456,48.26364096986977
2022-05-12,32.738713251757545,48.78024178373518,39.18262510035209,46.772204400214136
2022-05-13,32.81522882560148,50.20875590836628,39.19443963535906,48.07586501347389
2022-05-14,32.50585904387693,47.50506621821061,39.31870441193285,47.11542251147254
2022-05-15,32.59768446645086,47.29874498511677,39.67586853107387,45.616082473577784
2022-05-16,32.46485556989742,48.90832414442357,39.77601340747881,46.96923765687278
2022-05-17,32.36595944151494,48.81396117159391,40.330242609282536,46.40639590896353
2022-05-18,32.53734375783893,48.95028283447625,39.39706623217514,47.576665143870294
2022-05-19,32.52792042069426,49.03603605883427,40.3827963102633,46.42817431282588
2022-05-20,32.26678313243389,48.59679355872543,40.52940646366,48.458286685937054
2022-05-21,32.46403288287074,50.28620620083758,39.778272678493124,47.50690196668731
2022-05-22,31.19046432399482,47.285085166159334,39.521545104550746,47.440937126635255
2022-05-23,33.29380289799061,48.05604827720429,40.24983748470836,48.25062214521136
2022-05-24,33.11186954560867,48.78107045617565,40.032350030203055,48.560237108631824
2022-05-25,32.811198987232366,47.2936685925159,40.38607224117713,47.63988160692327
2022-05-26,33.03400303626451,48.743600511230134,41.48384535638087,46.941058311012284
2022-05-27,33.069030295988945,50.55522216308574,40.291684330352794,46.00242461278968
2022-05-28,32.425100280119004,48.969087600815065,39.736649012034164,47.054457156017044
2022-05-29,32.56190956215602,49.19067076340675,39.54801634352119,47.13609820874512
2022-05-30,33.26980064401001,47.75028298624652,39.592604269121416,47.841954131901375
2022-05-31,33.07013373522038,48.3957926028961,39.11537184892687,47.427231726969715
2022-06-01,34.28719231299204,48.647799353377074,41.05401677134269,48.42727667140844
2022-06-02,34.019863019268925,48.72021230619674,38.522626913838664,47.203775937573454
2022-06-03,33.57967510044563,50.29987371293609,40.72338995412176,47.74918399548484
2022-06-04,32.476831949751144,49.60825616082034,39.64634784797312,48.94741421989435
2022-06-05,32.61709536151179,47.99220000189656,39.945358890766904,48.16049681816654
2022-06-06,32.34015610983486,49.33585200294968,39.648296837253234,47.79295607901279
2022-06-07,33.193231007896095,49.59776157593924,41.54602245318479,47.29173628437272
2022-06-08,31.2179169263685,50.241237264509785,40.40922996672056,47.2770478219226
2022-06-09,32.7286733178436,50.687562964357554,41.044536745476584,47.08480595118005
2022-06-10,32.83881196746674,48.16384654815218,41.46754949338864,47.3948397863216
2022-06-11,32.0483218259971,48.3787208177458,40.56531743177053,48.645987328479485
2022-06-12,33.58538238071594,47.95655939505395,39.48424487759133,47.72845272688681
2022-06-13,32.321501251850115,48.97285566617186,40.280857362719146,46.66720905328271
2022-06-14,33.256697469954126,49.672903346184675,39.87315916384147,49.65530125533647
2022-06-15,34.921588706792306,50.1973228028407,40.077156673358424,48.288144927571665
2022-06-16,32.040066356655856,49.1709762245819,40.41797800090162,46.6546678360758
2022-06-17,33.01169287539239,48.94634122591287,40.39776199503513,47.589081319882695
2022-06-18,32.8506774102806,49.421936048222925,40.84895705868848,48.13001974339719
2022-06-19,32.731876189533075,48.4694209156545,40.97717278985428,49.66422151218988
2022-06-20,33.637468455155656,51.34664236197264,40.43160059552952,46.99324606969546
2022-06-21,33.87425526401429,47.73959790856056,40.875448635708814,48.995324454590644
2022-06-22,33.66280896552815,49.507952899324934,40.11891299154228,49.41236948948077
2022-06-23,32.687315756101846,51.321928906931724,41.63083447921128,47.48893293383132
2022-06-24,34.774453043904366,49.35920742020187,40.12680562619838,47.83644176139184
2022-06-25,32.014727750373986,49.17879244790749,41.556917064207425,47.12401580652861
2022-06-26,32.50853809097369,49.02694025538615,39.41337330195726,47.931075041568924
2022-06-27,33.308351546241475,49.21232659177364,40.30585562465282,48.10205129867293
2022-06-28,33.26330809383592,50.74605106169871,40.355269680497955,48.7784058502373
2022-06-29,33.53359843996823,47.24456128727197,40.85620182463588,49.20084841937981
2022-06-30,34.260585891379215,50.92632486126428,41.33514077513648,47.45581960362115
2022-07-01,33.14802191167628,48.038567511869296,39.6425328054859,46.301614464055135
2022-07-02,33.30908839203217,49.18359573927986,39.76519795966496,48.17119212686585
2022-07-03,32.84938034326688,49.03456723667788,39.53671253503736,48.482109276891656
2022-07-04,33.63567113110817,50.04258298285706,41.739594473725425,48.44984608667389
2022-07-05,33.044670118005854,47.90830341243673,40.923276620152215,47.908897808170444
2022-07-06,33.05070695432981,49.938189299867986,39.81675963937656,48.3496767055593
2022-07-07,33.62553100311703,51.47960500785429,40.34149259326968,49.68810255704439
2022-07-08,33.955615494172264,48.16620077131727,41.65939330954462,48.61321928832144
2022-07-09,31.82331025531813,49.698088240111204,40.489089767072294,47.89982912265534
2022-07-10,33.52275937207401,48.87101193508098,40.44835911717603,47.78675317171732
2022-07-11,33.11215402789283,49.94643952109158,40.096739952343476,48.11054630481466
2022-07-12,33.92059707421418,49.555236082068944,39.906515555923434,49.84591482683688
2022-07-13,33.135730207420906,48.91451130825668,41.694608414041696,48.112682954113176
2022-07-14,34.16382507162187,50.03007773453534,42.09657218083773,48.27614631787724
2022-07-15,32.86403854677187,51.32921035425579,39.956323870045956,47.84048187781308
2022-07-16,31.843248384282766,49.37752236635553,41.89094765120197,49.35977479544156
2022-07-17,34.01291095589672,50.277853677170754,40.36873581185164,50.189742223262705
2022-07-18,32.76645828138033,48.307635145286845,41.19797863118971,48.751670686131625
2022-07-19,32.28408130014689,48.64400524630345,41.9104835930211,48.405310505370174
2022-07-20,33.34124492162453,50.052444169001156,40.65923839367533,48.366620134532624
2022-07-21,33.17623395125155,51.051195826864806,40.515792327240796,46.05427387091889
2022-07-22,33.88073866718921,49.94782162530389,41.43156922686613,49.05445691187238
2022-07-23,33.92959864309609,49.295598255355216,39.89183718890843,48.47402972003056
2022-07-24,33.40640399451105,49.60663691318558,41.718381029252036,48.75982343308763
2022-07-25,32.76163715816188,48.38282759249171,40.91042078638558,47.672305153463604
2022-07-26,33.53784267760548,50.20883905772209,40.33125747388764,47.988919409405646
2022-07-27,33.45968471080726,50.48520491155853,40.31259999503635,47.9666780123372
2022-07-28,33.72840415938892,49.176957954697926,39.68530770281204,49.34176481752966
2022-07-29,32.776552747544,49.16198915101384,40.372173996805785,48.00309931010857
2022-07-30,33.09155402354073,49.88769161747345,40.59406534832535,50.36339880714384
2022-07-31,33.694030600032484,49.19918740135255,39.951359586098754,48.78311755965574
2022-08-01,34.18289853474069,49.56527999769507,40.77394805291664,47.14978985548653
2022-08-02,33.9980363817549,51.69620136242748,41.19428392383272,48.250396009901635
2022-08-03,33.41477638379565,49.39014719802131,40.64035922929319,47.750244453718786
2022-08-04,33.03902581252251,49.28159483734453,41.34961171623985,46.272519849622775
2022-08-05,33.62853873801628,48.997787995513576,40.16153058241613,49.90942724676896
2022-08-06,32.64034334598527,50.36691298382989,41.6260426238758,49.05068825949694
2022-08-07,32.82173233910468,49.456777455695466,40.9131293270126,48.88790192329084
2022-08-08,34.36001812003351,48.996014676636506,42.06440689808414,48.53509492213411
2022-08-09,33.62726702239733,50.93425737729803,42.76710054201339,47.05083548226426
2022-08-10,33.13106498383952,51.030327910921905,40.432926608729744,47.911500406339975
2022-08-11,33.9085830484604,49.04169312711825,40.4653530576667,49.18157909725461
2022-08-12,34.21059167280209,47.794337251855765,40.612183719012876,47.36469803645134
2022-08-13,33.06411380416072,50.621212182528566,41.29224972382193,45.94285619943116
2022-08-14,33.074247183690815,48.95390898951278,41.8818406398694,48.15177460930076
2022-08-15,32.98994622352303,50.40395813074653,40.27849289545371,48.231593078819444
2022-08-16,33.99180685895298,47.68381363719,41.11360077754743,48.49537994041107
2022-08-17,33.996541024961175,50.49954579698515,40.692785395157294,49.061858110579585
2022-08-18,34.267590981265876,48.42528426768029,41.30096019770639,48.971898740327426
2022-08-19,34.01586763407854,50.33440769144493,42.020241675984884,48.60534330138939
2022-08-20,32.26558378556746,49.62551742466651,40.600589261021995,49.50130214162185
2022-08-21,33.52965648179588,48.66833292091761,39.43984983699493,46.89210876706598
2022-08-22,32.64037149219221,49.203178153892324,41.39172922609297,48.83101331941568
2022-08-23,32.99879547205726,50.27622683398178,40.111345416472275,48.94425367988327
2022-08-24,33.44855229249756,49.70022831826302,40.66647533351284,47.148293832546074
2022-08-25,33.88597662189666,50.167298330596196,41.41644082679427,46.89100194391356
2022-08-26,32.73945810674112,51.53442722561413,41.01594355951614,47.6133203212607
2022-08-27,31.786362359174266,48.04045220849951,40.688563445646245,47.68961127087698
2022-08-28,33.44246160525701,51.17088714242402,40.300142575848625,49.04386906786412
2022-08-29,35.07078349619454,49.67463116109741,38.412154547706464,47.724669978011036
2022-08-30,33.18133814050702,48.68037890064906,41.324199515200014,47.487032001829064
2022-08-31,33.34308712824563,48.24929773429804,40.54850446446295,47.71666900757904
2022-09-01,34.489197029341874,49.36861052076936,41.975786410442126,49.373748980204425
2022-09-02,33.69539697625759,50.45797523435466,41.0667324899179,48.30557088319983
2022-09-03,33.443855547637064,49.417345104567055,40.300224800988744,48.11485059840914
2022-09-04,33.589022218994,51.02728691075174,41.59913493868492,48.175352368671966
2022-09-05,33.457583407631866,48.099243006732735,41.662340091414976,49.51700478422063
2022-09-06,32.53164897109601,49.51218187209711,40.54572056498071,47.54833170238143
2022-09-07,32.393400238683924,48.28199224361973,41.68624662991226,49.5270326875543
2022-09-08,34.52960692561666,49.869537195802366,40.261907971577365,48.45801702532102
2022-09-09,33.39572153411302,50.37902808411462,40.83632726530464,48.094662617101285
2022-09-10,33.33548883225538,49.081778142616336,41.16474389668345,50.64748059973612
2022-09-11,33.20451031966733,46.91986429558532,41.3321472170006,47.219905990822156
2022-09-12,33.777721306473005,49.67915407741925,41.19383539884302,47.88810297238814
2022-09-13,34.939016933607626,49.906663630227506,40.41346569503665,47.035629287365076
2022-09-14,33.597448067388825,49.86737270154819,41.56526779904676,49.13057739625677
2022-09-15,32.85459474653219,50.68093133868689,40.570389785939845,49.83237913582008
2022-09-16,33.151308636478355,48.39594368506111,40.20329541287892,49.80674280621614
2022-09-17,33.94563054986011,50.11763788559072,40.20901768740496,49.37037907651002
2022-09-18,32.84288889450273,50.61606834850968,42.228288784549896,47.99487262330806
2022-09-19,33.79038637923816,47.674244789580655,40.0441058437233,47.82611448549043
2022-09-20,31.67879572335502,49.738951204778495,41.68949603550223,46.56146045872791
2022-09-21,33.06175481373989,48.917544300970775,39.71183100833057,50.122917539131144
2022-09-22,33.62633503777825,49.32738816231109,41.02420114222421,48.60692639584218
2022-09-23,34.04755150673136,49.74376414817667,40.8629038779434,47.674156009491774
2022-09-24,32.65534435220554,48.91115863220519,41.932496019951046,49.41939748948158
2022-09-25,32.19563115485106,48.71719518162175,40.07717860262621,47.196036940482536
2022-09-26,33.015436490289055,49.41102474570242,39.84632950143552,48.51715729547863
2022-09-27,32.435854454487945,48.29503288942257,40.50167626632513,47.95175250425096
2022-09-28,33.07937680849132,48.28873379040673,41.9432896524488,48.72594830353626
2022-09-29,33.1688891279311,50.02607583594294,39.8651719982559,48.04201195337199
2022-09-30,32.291656537078964,48.211187738705846,38.473414524053105,46.69783041164667
2022-10-01,33.6978465495813,49.99829324080357,40.620158535802624,48.16148186488843
2022-10-02,33.0537571167478,49.789493789144565,41.337543663869305,49.09229185105239
2022-10-03,33.8714985840954,47.61800701062148,39.7350051236828,48.046103212304175
2022-10-04,31.921985457859154,48.64731327455912,41.243045290421065,48.814350145001356
2022-10-05,32.46732534231943,50.49136887435884,39.70497556071975,47.05222702980443
2022-10-06,33.482341785479086,48.33256445399037,40.422475673600815,48.027921299256036
2022-10-07,32.60272724059563,48.83670001539204,41.148234668780816,47.44424022558431
2022-10-08,33.02004007376901,49.74639538218392,39.56415371219163,48.76000509576502
2022-10-09,33.12535693651408,50.05759621895131,40.67234988963455,48.063426729299856
2022-10-10,33.225666391165575,49.02684023815481,41.50783023645902,48.6921219248082
2022-10-11,32.665277242104075,48.677863044353465,40.89947138216553,49.06935280977586
2022-10-12,33.210997522227764,50.6706042592828,39.9219944560096,48.68109048893092
2022-10-13,32.58680747341137,50.97777403837772,41.73950769955564,48.27127234941793
2022-10-14,33.551993929581876,50.219388352300385,41.03423978487966,47.03865759602222
2022-10-15,33.02288427337766,49.32884324319782,38.978748027781016,47.99326920304191
2022-10-16,33.19857010538923,48.43824699288,41.19222632538703,47.47582268299542
2022-10-17,34.80207824921983,48.41054629782598,40.01866175453129,47.65268998213369
2022-10-18,32.35095542721295,49.74485089415974,40.63946575073667,47.6178955498773
2022-10-19,34.00870792573548,49.63646665059823,41.29596268364094,47.02828989618551
2022-10-20,31.31036001060528,50.605249789119824,40.02315769709354,46.07960290655447
2022-10-21,31.693704398530944,49.85634662921321,39.12629363360406,47.31932174456813
2022-10-22,32.24822924428424,47.71815944316099,41.689332909010815,48.14651070567962
2022-10-23,32.28712857527977,50.24498296648958,41.40792363364629,46.65345824173851
2022-10-24,33.20406649239433,48.20942125224232,40.38444974216842,47.96628088481388
2022-10-25,33.258686026489876,48.81375768939627,41.14759068403746,49.78250614267914
2022-10-26,32.89325759884282,49.43832999539662,40.14791625631573,48.93153501517839
2022-10-27,32.96068364476703,51.16472225124624,40.52495857842316,49.52745526705846
2022-10-28,33.40984845688392,52.26597015236897,40.32547970370709,48.31425106047637
2022-10-29,33.6112582105607,49.78149979536436,40.17229773265853,49.06130933884308
2022-10-30,32.17005997936996,48.995420824005606,40.73092607123725,47.2307663859648
2022-10-31,32.81103735368697,49.704302303379805,39.45068606820452,47.30498920848028
2022-11-01,33.00417115276097,50.052064882363275,40.228574681178145,45.27790794419397
2022-11-02,33.37255893950701,48.85159800913366,40.68833904641074,49.06959652210583
2022-11-03,32.53263941857902,50.94816064213883,41.9293544643165,49.41015834832554
2022-11-04,32.98710023151824,49.39414254212739,39.476571683858964,47.38471452022423
2022-11-05,33.06560717184871,49.658253049208,40.852298427336876,47.67256580744972
2022-11-06,32.575064733015026,49.82397832621861,40.94078146218104,47.18801467997667
2022-11-07,32.55851417869324,49.5807121338369,38.8948117813231,48.28611951357238
2022-11-08,33.109663074285365,49.99426105459499,40.76043092805755,49.00342399252149
2022-11-09,32.956631442734995,48.54890862487053,41.14351016309687,46.22950414873384
2022-11-10,33.377393093420515,48.60729963288848,40.90552793631767,48.31113506961224
2022-11-11,32.34101317796081,48.06965429703169,40.35681637786136,47.64765295601195
2022-11-12,32.81005775244089,49.59841121724418,40.69774840919248,48.02551530071849
2022-11-13,32.89162906959374,49.93623305607965,40.56505414814824,48.36070779957808
2022-11-14,33.5884345151583,49.61854426578494,39.04802985566543,47.73555225489995
2022-11-15,32.418633391366946,50.82810448811324,40.58630422656869,47.81878603954684
2022-11-16,33.20401923858115,49.161588958565495,40.1301231528641,47.71368843467469
2022-11-17,33.21746104943436,49.83328243966855,39.85591807810421,48.86184251700903
2022-11-18,34.14939018595875,48.08715513225067,42.462893182392214,48.3302485066598
2022-11-19,32.379662174323414,48.78953955771369,41.45865261010093,48.140965032760356
2022-11-20,32.615154757507,49.867899627152475,39.498389725353384,46.699697398890756
2022-11-21,32.43021763806866,50.02374319728784,40.723747784422365,47.56680125712328
2022-11-22,31.943391611132622,48.89161090741662,41.634693253762066,48.80707820389029
2022-11-23,34.23971527739666,49.11637401758757,39.224077369299565,47.97705387111932
2022-11-24,32.23460824362384,47.68324402316497,40.512921821836876,48.58338329635453
2022-11-25,32.52155749045036,48.84126704615324,40.55506766933747,49.66006962954575
2022-11-26,33.94909714360026,50.08585916642324,39.415908529091595,48.959701689569236
2022-11-27,31.902138653158964,49.77770430878805,40.77198810704655,48.04873822895044
2022-11-28,33.58247291791673,49.70902815727085,41.378665909179055,47.46860264244686
2022-11-29,32.13661565033848,49.2664643401491,41.703740484469485,45.494796791735766
2022-11-30,33.91812231158441,49.229989673620544,40.27187135838942,47.81190811690348
2022-12-01,31.638821244472215,48.57262694383326,42.52654164883973,47.66525509990576
2022-12-02,31.92147313040992,49.93085696893724,38.8033982539912,48.36604514388085
2022-12-03,32.733940435365504,49.66147229329001,40.783377749371844,47.8452009727973
2022-12-04,33.752817473377924,49.73939066230022,39.34280899977259,47.69081542706631
2022-12-05,33.08742571258868,48.73419863028931,40.577919524624484,46.28349077605393
2022-12-06,32.888882414369554,47.1229806757825,40.08360825971559,47.10490765670871
2022-12-07,34.019018186718874,50.36505630463079,40.931950768914355,48.48649632083073
2022-12-08,34.56596658608703,48.80534607435334,40.42033638912139,49.696616852249264
2022-12-09,33.57999425151309,48.431921422861365,39.85539373337378,47.94634360974628
2022-12-10,32.719709324917666,49.989703366824685,39.91648758209864,48.36768535398531
2022-12-11,32.86286396760741,48.91860707759838,42.127993067994474,48.98275913496063
2022-12-12,32.28696538422189,50.373466756426204,40.917246432740725,47.28133753330507
2022-12-13,33.22312077189305,49.94246294716622,39.168902454321724,48.433588946215
2022-12-14,32.07193734565984,50.018922206065874,41.02156006727523,47.36898249754365
2022-12-15,33.538806642214304,47.988639585116616,40.41979184395626,48.93697797855548
2022-12-16,34.519029993488694,50.56629645190057,40.591736985821335,48.2550411457856
